Date,INFO 1st,INFO 2nd,ICICI 1st,ICICI 2nd,Tata 1st,Tata 2nd
11/8/2007,431.94,433.99,235.78,234.81,135.84,136.61
11/7/2007,437.8,439.69,241.52,240.53,138.58,139.33
11/6/2007,463.6,464.83,249.28,248.72,138.77,139.07
11/5/2007,463.75,465.69,254.42,253.04,140.67,141.31
11/2/2007,477.23,478.21,265.48,263.65,145.68,146.38
11/1/2007,464.92,465.88,255.67,253.61,143.02,144.11
10/31/2007,461.85,463.69,250.46,248.74,145.82,146.37
10/30/2007,466.23,467.92,248.64,246.59,148.13,148.34
10/29/2007,468.75,470.81,249.24,248.37,155.25,154.55
10/26/2007,464.04,464.59,236.22,234.55,154.13,153.88
10/25/2007,459.26,460.04,228.93,225.89,153.42,148.68
10/24/2007,461.55,458.86,219.81,218.76,148.06,146.78
10/23/2007,472.91,472,221.06,220.08,149.87,149.58
10/22/2007,469.91,468.36,210.9,209.24,148.16,148.47
10/19/2007,474.51,473.86,203.96,202.23,146.07,146.07
10/18/2007,470.69,470.54,204.82,203.58,149.12,149.86
10/17/2007,468.49,470.85,221.65,221.14,152.66,153.09
10/16/2007,464.49,466.76,230.75,229.77,157.45,158.24
10/15/2007,481.23,483.04,218.72,218.04,157.39,157.9
10/12/2007,482.64,484.65,209.88,209.21,153.5,153.76
10/11/2007,495.23,496.75,217.98,217.6,160.17,160.87
10/10/2007,532.1,533.21,214.24,213.82,154.17,156.28
10/9/2007,512.51,513.83,209.92,209.95,151.98,151.92
10/8/2007,499.52,500.75,203.74,203.73,145.77,148.16
10/5/2007,493.61,494.69,207.66,207.77,148.18,148.67
10/4/2007,496.54,497.65,211.94,212.16,153.75,154.05
10/3/2007,497.99,497.92,217.56,217.06,150.66,150.98
10/1/2007,472.05,472.46,210.51,210.99,148.13,148.51
9/28/2007,476.21,476.49,213.02,213.58,148.5,148.23
9/27/2007,478.96,474.36,205.65,206.17,143.97,143.56
9/26/2007,456.35,456.55,205.19,205.62,141.46,142.38
9/25/2007,444.6,444.83,198.6,198.57,141.39,142.08
9/24/2007,443.45,443.88,198.31,198.22,143.07,143.91
9/21/2007,456.79,456.14,193.98,194.85,141.16,142.11
9/20/2007,450.99,452.1,192.44,193.24,140.18,140.92
9/19/2007,463.4,463.59,193.99,194.36,138.79,139.34
9/18/2007,451.74,452.5,184.55,185.01,133.71,134.33
9/17/2007,452.29,453.11,179.35,180.1,132.63,133.14
9/14/2007,458.52,459.38,180.92,181.38,132.18,132.92
9/13/2007,459.66,460.75,177.92,178.68,133.14,133.69
9/12/2007,456.26,457.52,177.73,178.1,131.55,132.25
9/11/2007,457.19,458.69,180.88,181.53,132.73,133.66
9/10/2007,467.55,468.89,182.5,183.21,135.21,135.85
9/7/2007,475.21,476.29,183.46,183.96,133.66,134.23
9/6/2007,477.21,477.84,184.26,184.74,136.52,137.19
9/5/2007,472.55,473.5,182.62,183.31,134.07,134.71
9/4/2007,470.5,471.94,181.29,182.17,132.65,133.28
9/3/2007,464.77,465.45,181.34,182.11,135.15,135.96
8/31/2007,464.51,466.02,177.25,178.1,134.94,135.41
8/30/2007,466.3,466.29,174.61,174.42,130.45,131.38
8/29/2007,460.59,461.15,171.89,173.09,129.67,130.44
8/28/2007,466.45,466.95,172.07,173.31,127.11,127.64
8/27/2007,460.96,460.27,176.38,177.37,129.51,130.26
8/24/2007,455.44,454.66,167.47,168.84,125.87,126.43
8/23/2007,451.04,451.4,165.61,166.87,119.14,119.9
8/22/2007,448,448.49,169.99,171.12,119.25,119.85
8/21/2007,441.51,442.44,166.52,167.64,121.51,121.91
8/20/2007,459.23,461.24,175.37,176.14,124.68,125.42
8/17/2007,463.42,465.29,165.86,166.79,123.37,124.22
8/16/2007,474.11,476.25,166.88,167.6,126.28,127.32
8/14/2007,486.74,487.75,176.4,177.07,131.88,132.43
8/13/2007,486.88,488.05,175.74,176.52,132.38,132.83
8/10/2007,487.2,488.86,173.37,174.17,128.09,128.62
8/9/2007,482.71,484.09,177.93,178.98,127.09,127.73
8/8/2007,489.31,490.7,178.24,178.84,127.06,127.77
8/7/2007,467.99,469.76,174.84,175.92,126.22,126.8
8/6/2007,467.89,469.64,177.11,178.13,125.05,125.75
8/3/2007,480.27,482.16,182.74,183.57,126.03,126.73
8/2/2007,474.76,476.81,180.42,181.68,125.61,126.44
8/1/2007,480.98,482.49,177.33,178.65,127.8,127.69
7/31/2007,494.81,496.6,186.68,187.29,134.73,135.84
7/30/2007,492.64,493.85,185.17,186.54,136.43,138.54
7/27/2007,496.9,497.38,183.49,185.13,134.63,135.1
7/26/2007,508.59,504.63,188.91,191.38,140.24,140.83
7/25/2007,496.88,497.85,192.44,194.46,139.87,139.99
7/24/2007,491.55,492.19,194.26,196.31,143.24,143.51
7/23/2007,487.19,488.31,194.82,196.64,146.88,147.69
7/20/2007,492.06,494.16,197.87,199.61,146.43,147.41
7/19/2007,495.8,496.58,199.12,200.6,147.46,147.53
7/18/2007,484.17,484.96,197.73,198.41,142.64,142.93
7/17/2007,483.67,484.39,195.71,197.06,143.61,143.97
7/16/2007,482.73,484.19,195.5,196.54,145.86,146.51
7/13/2007,483.29,485.5,195.11,196,146.89,148.11
7/12/2007,482.77,484.89,194.92,196.04,142.53,142.98
7/11/2007,483.81,485.8,192.37,193.76,140.17,140.2
7/10/2007,502.86,504.38,194.1,195.25,141.16,141.35
7/9/2007,496.46,498.55,195.84,197.27,136.02,136.58
7/6/2007,492.65,494.16,198.09,198.83,134.75,138.05
7/5/2007,482.01,484.17,201.39,201.89,135.24,136.06
7/4/2007,484.84,486.15,198.45,199.47,133.38,136.24
7/3/2007,488.23,489.96,195.22,195.82,131.23,133.35
7/2/2007,486.76,488.7,191.91,193.05,129.7,132.71
6/29/2007,485.77,487.65,192.98,193.43,127.93,130.55
6/28/2007,481.26,484.15,188.57,190.37,127.32,127.42
6/27/2007,484.13,485.19,187.95,189.35,128.62,129.01
6/26/2007,482.56,484.95,189.36,190.45,130.35,131.08
6/25/2007,484.81,486.29,190.62,191.73,129.53,130.47
6/22/2007,489.39,491.39,191.07,190.73,130.49,131.27
6/21/2007,489.4,490.96,190.36,189.79,131.52,132.05
6/20/2007,489.25,491.34,190.68,189.33,130.98,131.47
6/19/2007,491.19,492.77,189.9,189.03,127.28,128.37
6/18/2007,497.06,498,184.17,183.21,123.77,124.52
6/15/2007,499.94,500.74,182.31,180.34,124.77,125.51
6/14/2007,503.1,503.54,182.12,179.07,123.91,124.77
6/13/2007,495.23,495.77,181.67,178.48,124.23,125.05
6/12/2007,496.01,496.35,183.15,180.36,123.65,124.71
6/11/2007,493.16,493.79,179.33,176.7,125.72,126.86
6/8/2007,486.31,486.88,179.73,176.91,125.72,126.78
6/7/2007,488.95,489.27,181.1,178.25,130.77,132.05
6/6/2007,483.81,484.49,181.78,178.92,132.56,133.71
6/5/2007,483.58,484.24,187.4,185.15,137.22,138.26
6/4/2007,478.25,479.61,186.2,183.85,137.08,137.99
6/1/2007,485.09,486.17,185.52,184.1,142.53,143.69
5/31/2007,480.88,483.24,183.83,183.91,144.82,142.23
5/30/2007,477.36,479.45,182.74,182.13,141.45,139.45
5/29/2007,490.04,490.83,184.81,184.22,141.72,139.68
5/28/2007,492.94,493.05,185.09,184.39,140.15,138.45
5/25/2007,497.27,497.16,183.62,182.6,139.51,137.67
5/24/2007,485.98,486.83,182.88,181.57,136.75,135.22
5/23/2007,483.86,484.64,184.43,182.78,136.37,134.49
5/22/2007,488.94,488.85,186.91,185.65,140.18,138.13
5/21/2007,491.95,492.74,189.23,187.07,139.73,137.99
5/18/2007,498.69,499.59,191.39,189.02,142.42,141.19
5/17/2007,499.11,499.7,188.67,186.17,144.27,142.71
5/16/2007,491.69,492.52,185.24,183.47,141.57,140.28
5/15/2007,496.59,497.77,178.6,176.87,137.97,136.81
5/14/2007,503.48,504.69,175.14,173.23,138.18,136.81
5/11/2007,501.81,502.7,170.45,168.78,137.84,136.86
5/10/2007,495.74,497.91,168.9,167.19,137.73,136.62
5/9/2007,498.54,500.34,170.89,168.98,139.72,138.47
5/8/2007,503.08,504.45,168.15,166.6,139.43,138.75
5/7/2007,511.35,513.01,169.11,167.43,139.84,139.28
5/4/2007,517.42,518.59,171.51,170.91,141.24,140.75
5/3/2007,521.85,522.9,173.68,173.03,141.81,141.25
4/30/2007,514.64,514.76,173.68,172.96,143.66,142.96
4/27/2007,504.06,505.41,183.85,182.73,143.43,142.95
4/26/2007,504.71,507.55,192.29,190.92,146.9,147.32
4/25/2007,505.76,507.98,192.61,190.75,145.26,146.34
4/24/2007,514.35,516.92,190.1,188.68,142.34,143.3
4/23/2007,516.8,519.19,181.73,180.71,137.87,138.76
4/20/2007,515.44,517.66,181.14,180.02,139.03,140.09
4/19/2007,511.49,513.85,179.19,178.32,137.13,138.09
4/18/2007,517.58,519.55,179.21,178.32,138.8,139.91
4/17/2007,518.47,519.25,177.65,176.93,140.64,141.63
4/16/2007,529.7,531.55,177.2,176.49,143.67,144.1
4/13/2007,521.1,522.99,173.11,172.2,139.48,140.27
4/12/2007,509.64,509.71,168.88,168.1,136.31,138.42
4/11/2007,499.01,499.85,171.25,170.33,138.41,140.26
4/10/2007,500.64,501.17,170.76,169.51,138.18,138.94
4/9/2007,510.1,510.94,170.03,169.33,135.34,136.91
4/5/2007,495.85,496.51,166.27,166.13,131.68,132.45
4/4/2007,496.95,497.45,163.55,162.65,130.77,132.6
4/3/2007,490.64,491.38,159.62,159.01,130.59,132.98
4/2/2007,482.09,483.63,158.35,157.95,128.97,129.57
3/30/2007,505.25,506.13,170.26,169.75,139.94,140.36
3/29/2007,497.67,502.42,171.06,168.6,137.29,138.44
3/28/2007,499,503.45,172.5,170,138.1,139.32
3/26/2007,516.64,519.34,175.42,175.13,144.85,145.8
3/23/2007,525.29,527.55,177.98,177.49,151.99,152.9
3/22/2007,531.22,532.55,179.41,178,154.21,155.48
3/21/2007,522.42,523.79,172.34,171.61,149.1,150.06
3/20/2007,515.08,516.59,164.65,164.06,147.38,148.28
3/19/2007,523.13,524.06,163.75,163.23,147.74,148.66
3/16/2007,512.84,515.15,160.48,160.3,143.21,144.39
3/15/2007,518.19,520.5,163.24,162.98,139.51,141.28
3/14/2007,506.35,509.13,164.25,164.1,142.38,143.35
3/13/2007,528.83,531.1,175.15,174.86,148.55,148.27
3/12/2007,530.75,532.9,174.09,174.09,146.76,148.03
3/9/2007,530.21,532.29,171.31,170.6,145.27,146.19
3/8/2007,535.84,537.95,172.71,172.39,147.86,149.12
3/7/2007,521.45,524.4,165.38,165.2,141.74,142.05
3/6/2007,528.25,530.95,168.08,167.36,140.55,142.59
3/5/2007,501.66,503.89,161.8,161.37,141.65,143.6
3/2/2007,524.64,526.58,166.55,166.24,148.9,148.09
3/1/2007,539.46,542.1,169.44,169.19,151.91,154
2/28/2007,520.75,523.59,165.32,164.56,149.87,152.6
2/27/2007,547.47,548.63,174.76,174.7,158.28,159.28
2/26/2007,559.1,561.63,181.38,181.84,162,163.36
2/23/2007,562.55,564.79,181.66,181.38,157,158.57
2/22/2007,571.88,576.69,189.24,190.11,159.97,161.69
2/21/2007,580.04,581.5,194.45,192.22,164.95,166
2/20/2007,591.4,592.09,193.62,193.09,164.24,165.37
2/19/2007,594.92,595.71,196.01,196.08,167.28,168.1
2/15/2007,595.6,596.5,190.1,189.98,167.65,168.77
2/14/2007,573.71,575.33,182.77,182.3,163.81,165.21
2/13/2007,577.88,579.58,190.26,188.62,166.17,167.34
2/12/2007,588.22,589.16,191.84,191.49,167.72,168.97
2/9/2007,591.42,594.5,198.75,198.46,174.08,174.97
2/8/2007,591.05,592.99,200.39,200.05,172.77,173.6
2/7/2007,587.29,588.14,196.91,196.45,173.8,174
2/6/2007,567.5,569,192.4,192.4,175.53,176.22
2/5/2007,566.22,568.42,189.96,189.48,176.3,178.13
2/2/2007,565.28,568.21,189.98,189.84,174.1,174.58
2/1/2007,566.61,568.17,191.27,191.29,174.45,175.34
1/31/2007,560.67,569.95,188.53,188.31,169.4,169.59
1/29/2007,561.46,561.72,191.12,190.12,173.74,174.99
1/25/2007,563.49,567.25,195.42,197.51,178.52,180.62
1/24/2007,562.05,567.63,194.67,198.09,177.3,178.41
1/23/2007,560.85,568.14,192.94,196.09,183.4,185.18
1/22/2007,564.85,573.76,195.36,200.6,186.55,185.43
1/19/2007,554.01,559.74,197.05,197.74,182.99,186.19
1/18/2007,558.47,566.03,194.19,200.96,184.43,188.24
1/17/2007,556.11,561.39,195.41,195.58,186.04,186.91
1/16/2007,558.86,565.86,190.88,195.16,184.98,185.16
1/15/2007,563.11,571.24,190.87,198.19,182.53,183.82
1/12/2007,558.55,566.51,193.04,181.99,182.12,179.45
1/11/2007,551.01,556.51,178.66,180.22,177.46,177.49
1/10/2007,546.17,552,175.57,186.15,174.44,178.12
1/9/2007,553.13,559.25,179.62,184.96,175.15,181.56
1/8/2007,556.75,562.64,179.14,185.86,180.89,183.43
1/5/2007,573.15,576.78,184.23,181.85,179.91,185.32
1/4/2007,576.53,583.34,178.56,182.68,181.67,183.58
1/3/2007,580.26,590,178.43,183.59,180.9,182.18
